ala,val,leu,ile,pro,cys,met,gly,trp,phe,lys,arg,his,tyr,thr,glu,gln,asp,asn,ser,AGORA2
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Acinetobacter_radioresistens_SH164
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Acinetobacter_radioresistens_SK82
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Acinetobacter_radioresistens_TG02010
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Acinetobacter_radioresistens_WC_A_157
0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,Acinetobacter_sp_ATCC_27244
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Acinetobacter_sp_OIFC021
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Acinetobacter_sp_RUH2624
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Acinetobacter_sp_SH024
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Acinetobacter_sp_WC_141
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Acinetobacter_sp_WC_323
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_L20
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_S8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_1_str_4074
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_10_str_D13039
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_11_str_56153
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_12_str_1096
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_13_str_N273
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_2_str_4226
0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_2_str_S1536
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_3_str_JL03
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_4_str_M62
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_6_str_Femo
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_7_str_AP76
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinobacillus_pleuropneumoniae_serovar_9_str_CVJ13261
1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_bowdenii_OH5050
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,Actinomyces_cardiffensis_F0333
0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,Actinomyces_europaeus_ACS_120_V_Col10b
0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,Actinomyces_europaeus_UMB0652_ERR1203664_17957_1_76_1
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,Actinomyces_georgiae_DSM_6843
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,Actinomyces_gerencseriae_DSM_6844
0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,Actinomyces_graevenitzii_C83
0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,Actinomyces_hongkongensis_HKU8
1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,Actinomyces_ihuae_DSM_100538
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_israelii_DSM_43320
0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,Actinomyces_johnsonii_F0510
0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_johnsonii_F0542
1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,Actinomyces_massiliensis_4401292
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,Actinomyces_massiliensis_F0489
0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,Actinomyces_meyeri_DSM_20733
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_naeslundii_ERR2221356
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_naeslundii_str_Howell_279
0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,Actinomyces_odontolyticus_ATCC_17982
0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,Actinomyces_odontolyticus_F0309
0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,Actinomyces_oris_K20
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_oris_T14V
1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,Actinomyces_polynesiensis_DSM_27066
0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,Actinomyces_sp_HPA0247
0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,Actinomyces_sp_ICM39
0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,Actinomyces_sp_ICM47
0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,Actinomyces_sp_ph3
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_timonensis_DSM_23838
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,Actinomyces_turicensis_ACS_279_V_Col4
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinomyces_urogenitalis_DSM_15434
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Actinomyces_urogenitalis_S6_C4
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Actinomyces_viscosus_C505
0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,Acutalibacter_muris_KB18
0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,Adlercreutzia_equolifaciens_DSM_19450
0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,Adlercreutzia_equolifaciens_ERR2221192
0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,Adlercreutzia_muris_DSM_29508
1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Advenella_mimigardefordensis_DPN7
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,Aerococcus_christensenii_CCUG28831
0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,Aerococcus_viridans_ATCC_11563
1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,Aerococcus_viridans_LL1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_caviae_Ae398
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aeromonas_caviae_FDAARGOS_72
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aeromonas_caviae_FDAARGOS_75
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_dhakensis_173
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_dhakensis_277
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_dhakensis_SSU
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_116
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_187
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_259
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_AH10
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_ML09_119
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_RB_AH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_SNUFPC_A8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aeromonas_hydrophila_subsp_hydrophila_ATCC_7966
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aeromonas_jandaei_Riv2
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aeromonas_media_ARB13
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_media_WS
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_veronii_AER39
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_veronii_AER397
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_veronii_AMC34
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_veronii_AMC35
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aeromonas_veronii_AVNIH1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Aeromonas_veronii_B565
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aeromonas_veronii_TH0426
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Afipia_birgiae_34632
0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aggregatibacter_aphrophilus_ATCC_33389
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aggregatibacter_aphrophilus_F0387
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Aggregatibacter_aphrophilus_NJ8700
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aggregatibacter_aphrophilus_W10433
0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,Aggregatibacter_segnis_933_AAPH_107_59761_2565235
0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,Aggregatibacter_segnis_ATCC_33393
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Agrobacterium_fabrum_str_C58
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Agrobacterium_tumefaciens_CCNWGS0286
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Agrobacterium_tumefaciens_F2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Agrobacterium_tumefaciens_str_Cherry_2E_2_2
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,Akkermansia_muciniphila_ATCC_BAA_835
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,Akkermansia_muciniphila_YL44
1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,Akkermansia_sp_KLE1797
1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,Akkermansia_sp_KLE1798
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Alcaligenes_faecalis_NBIB_017
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Alcaligenes_faecalis_subsp_faecalis_NBRC_13111
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Alcaligenes_faecalis_subsp_faecalis_NCIB_8687
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Alcaligenes_faecalis_ZD02
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aliivibrio_fischeri_ES114
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aliivibrio_fischeri_MJ11
1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Aliivibrio_salmonicida_LFI1238
1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,Alistipes_finegoldii_DSM_17242
0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,Alistipes_ihumii_AP11
1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,Alistipes_indistinctus_ERR2221377
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Alistipes_indistinctus_YIT_12060
1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,Alistipes_nov_ERR2221210
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Alistipes_nov_ERR2221392
1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,Alistipes_obesi_isolate_ph8
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Alistipes_onderdonkii_DSM_19147
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_onderdonkii_ERR1022348
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_onderdonkii_ERR1022461
1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,Alistipes_onderdonkii_ERR1203947
1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,Alistipes_onderdonkii_ERR1204041
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_onderdonkii_ERR2221102
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_onderdonkii_ERR2230089
1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_onderdonkii_ERR2230093
1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,Alistipes_provencensis_DSM_102308
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,Alistipes_putredinis_DSM_17216
1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Alistipes_shahii_ERR2221103
1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Alistipes_shahii_ERR2221307
1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,Alistipes_shahii_ERR2221376
1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Alistipes_sp_AL_1
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Alistipes_sp_cv1_ERR1022444
1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,Alistipes_sp_HGB5
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_timonensis_ERR2221390
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,Alistipes_timonensis_JC136
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,Alkalibaculum_bacchi_DSM_22112_Ga0244545_101
0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,Alkaliphilus_transvaalensis_ATCC_700919
0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,Allobaculum_stercoricanis_DSM_13633
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,Alloiococcus_otitis_ATCC_51267
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,Alloprevotella_rava_F0323
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Alloprevotella_tannerae_ATCC_51259
0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,Alloscardovia_omnicolens_DSM_21503
0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,Alloscardovia_omnicolens_F0580
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,Amazonia_massiliensis_MS4
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,Aminivibrio_pyruvatiphilus_DSM_25964
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Anaerobacillus_macyae_DSM_16346
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Anaerobaculum_hydrogeniformans_OS1_ATCC_BAA_1850
0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaerobiospirillum_succiniciproducens_DSM_640001
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,Anaerococcus_hydrogenalis_ACS_025_V_Sch4
1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,Anaerococcus_hydrogenalis_DSM_7454
1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,Anaerococcus_jeddahensis_DSM_100537
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,Anaerococcus_lactolyticus_ATCC_51172
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,Anaerococcus_lactolyticus_S7_1_13
1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,Anaerococcus_obesiensis_ph10
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,Anaerococcus_prevotii_ACS_065_V_Col13
1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,Anaerococcus_prevotii_DSM_20548
1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,Anaerococcus_rubeinfantis_DSM_101186
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,Anaerococcus_senegalensis_JC48
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,Anaerococcus_tetradius_MJR8151
0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,Anaerococcus_vaginalis_ATCC_51170
1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,Anaerofustis_stercorihominis_DSM_17244
0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,Anaeroglobus_geminatus_F0357
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaeroplasma_bactoclasticum_ATCC_27112
1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,Anaerosalibacter_bizertensis_Med78_601_WT_4W_RMD_3
1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,Anaerosalibacter_massiliensis_ND1
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaerosporobacter_mobilis_DSM_15930
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,Anaerostipes_caccae_DSM_14662
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaerostipes_caccae_ERR1203925
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,Anaerostipes_caccae_ERR171259
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,Anaerostipes_caccae_ERR2221104
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,Anaerostipes_caccae_ERR2221232
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Anaerostipes_hadrus_DSM_3319
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerostipes_hadrus_ERR1022288
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerostipes_hadrus_ERR1022326
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaerostipes_hadrus_ERR1022376
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerostipes_hadrus_ERR1022422
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerostipes_hadrus_ERR1022423
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerostipes_hadrus_ERR1022473
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaerostipes_hadrus_ERR2221197
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerostipes_hadrus_ERR2221199
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,Anaerostipes_nov_ERR2221209
0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,Anaerostipes_sp_3_2_56FAA
1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,Anaerotignum_lactatifermentans_DSM_14214
1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,Anaerotignum_propionicum_DSM_1682
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Anaerotruncus_colihominis_DSM_17241
0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerotruncus_colihominis_ERR1022453
0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerotruncus_colihominis_ERR171260
0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,Anaerotruncus_colihominis_ERR2221105
0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,Anaerotruncus_nov_ERR2221396
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,Anaerovorax_odorimutans_DSM_5092
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Aneurinibacillus_aneurinilyticus_ATCC_12856
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,Arcanobacterium_haemolyticum_DSM_20595
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Arcobacter_butzleri_7h1h
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Arcobacter_butzleri_ED_1
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Arcobacter_butzleri_JV22
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Arcobacter_butzleri_RM4018
1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,Ardenticatena_maritima_110S
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Arthrobacter_castelli_DSM_16402
0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,Atopobium_minutum_10063974
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,Atopobium_parvulum_DSM_20469
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,Atopobium_rimae_ATCC_49626
0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,Atopobium_vaginae_CMW7778A
0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,Atopobium_vaginae_DSM_15829
0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,Atopobium_vaginae_PB189_T1_4
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,Auritidibacter_ignavus_IMMIB_L_1656
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_altitudinis_41KF2b
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Bacillus_altitudinis_S_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_amyloliquefaciens_DSM7
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_amyloliquefaciens_FZB42
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Bacillus_amyloliquefaciens_LL3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Bacillus_amyloliquefaciens_TA208
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Bacillus_amyloliquefaciens_XH7
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Bacillus_amyloliquefaciens_Y2
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,Bacillus_andreraoultii_KW_12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_1013_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_1013_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_1942
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_ATCC_49822_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_ATCC_49822_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_ATCC_9372_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_ATCC_9372_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_BACI051_E
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_BACI051_N
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_C89
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_Detrick_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_Detrick_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_Detrick_3
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Bacillus_atrophaeus_DJHJ8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Bacillus_atrophaeus_str_Dugway
